date,respiratory_visits_index,otc_cold_flu_index,school_absence_index,symptom_search_index,wastewater_proxy_index,reporting_lag_days,event_label,composite_signal_mean
2025-01-01,1.000061507667874,0.8779427398618909,1.020140834599762,1.105490446871599,0.9197745077952902,2,0,0.9846820073592832
2025-01-02,1.033570212140844,0.8862450061689335,1.0831514985658306,1.124028642721739,0.942901048396493,0,0,1.013979281598768
2025-01-03,1.022832038677953,0.9542813815845241,1.0399483571138652,1.1198035866959772,0.8540473110043413,1,0,0.998182535015332
2025-01-04,1.0084932282455341,0.9178225939016831,1.025743831948041,1.1168615018167625,1.0390610484716145,0,0,1.021596440876727
2025-01-05,1.0447180467796053,0.9340439278181695,0.9622810480846191,1.1310902078278842,0.9983382567392386,0,0,1.0140942974499034
2025-01-06,1.029699704552932,0.9496085004716526,1.0501592995919855,1.1037614609558164,1.0471391825275962,0,0,1.0360736296199966
2025-01-07,1.0910917014334842,1.0120845809251287,0.9601751241811177,1.1522940469895224,1.0946428042726641,0,0,1.0620576515603835
2025-01-08,1.1605725139071885,0.9897187748722802,0.983419512368486,1.1384488682556242,0.9988667071058146,0,0,1.0542052753018787
2025-01-09,1.0709514257018953,0.974823239527023,1.0739664459134814,1.1771067000277597,0.9076152381856483,0,0,1.0408926098711615
2025-01-10,1.0630607763126154,0.9250805952448665,1.0662916630572725,1.0962279038005598,0.9509563702631881,0,0,1.0203234617357002
2025-01-11,1.113774134812015,0.8793989866116053,1.028643456217422,1.1764892236131483,0.9312239953368174,0,0,1.0259059593182016
2025-01-12,1.0992959364461945,0.9890926068134992,0.9613253487730071,1.1620995610430327,0.9605772194656649,1,0,1.0344781345082796
2025-01-13,1.0762935326332927,0.9812383308394224,1.0086574694160648,1.1338267682343346,0.9821960910133375,1,0,1.0364424384272906
2025-01-14,1.0120155292106539,0.9157418320560778,0.989119932994391,1.1029327489162803,0.8694139955164765,0,0,0.9778448077387759
2025-01-15,1.043170344142257,0.9387372467659705,1.0337900974779188,1.1481100352870857,0.97710353582633,0,0,1.0281822518999124
2025-01-16,1.0647651597229144,0.9390721526942702,1.0903092212971013,1.0001238975923683,0.874482167335706,1,0,0.993750519728472
2025-01-17,0.948156337370325,0.9299161679474546,1.000360751885476,1.1126575585498286,0.954888501980748,0,0,0.9891958635467664
2025-01-18,0.9785802805019251,0.9232919216500788,0.9525580891556833,1.085297209669965,0.9250020838735125,0,0,0.9729459169702329
2025-01-19,0.89391604282656,0.8443031433385648,0.9296665286961723,1.0746820393870191,0.9061047459303324,0,0,0.9297345000357298
2025-01-20,0.9140715269725597,0.9341325389065018,0.9680304357501733,1.0694923281115882,0.9106768955800194,2,0,0.9592807450641685
2025-01-21,0.8786312158076584,0.7891729244737861,0.958287256108079,0.9984275065319494,0.8814418798317623,0,0,0.9011921565506469
2025-01-22,0.9541609221426537,0.889826988937154,0.9158969729670949,1.015956327328663,0.8737257150476239,0,0,0.929913385284638
2025-01-23,0.901065924298353,0.8690033778109146,0.9648733336129565,1.0666179234064652,0.8181251294788785,0,0,0.9239371377215135
2025-01-24,0.9800014663116232,0.8879877295356018,0.9141825833328346,1.0542327781784708,0.9007815832798564,0,0,0.9474372281276773
2025-01-25,0.979753033027599,0.9406912504423083,1.0064420302173658,1.0439266967533078,0.9966259727489984,0,0,0.9934877966379159
2025-01-26,0.9713714204657472,0.9257248510570039,1.0078650080801488,0.9467869562203428,1.0074555337625772,2,0,0.971840753917164
2025-01-27,0.8667104284207828,0.8011250444137997,1.013664257592761,1.07876679945862,0.9804199282043322,2,0,0.9481372916180592
2025-01-28,0.9800425350242702,0.7826504468582286,0.95752657108396,1.1278477213545284,0.9570763879325391,0,0,0.9610287324507052
2025-01-29,1.0210360212838825,0.918067200940445,1.0043113568096915,1.131295251281114,0.8966526349283621,0,0,0.994272493048699
2025-01-30,1.0470325140347445,0.8376063245204094,0.9864007521585154,1.0990630411872677,1.0121577782515605,0,0,0.9964520820304996
2025-01-31,0.9834932117247301,0.8993797305676242,0.9844475175439007,1.0065392837837484,0.9471936222779516,1,0,0.964210673179591
2025-02-01,1.0547452714637242,0.9536294285360543,0.9947506413470277,1.17152233059256,0.9565359856710987,0,0,1.026236731522093
2025-02-02,1.0476129775432321,0.8405873844529654,0.964280854801666,1.1204497600982717,0.9549620022756751,0,0,0.985578595834362
2025-02-03,1.072580958212118,0.8274169514129045,0.9657568622558941,0.9903693592810401,0.9828117870609534,0,0,0.9677871836445819
2025-02-04,1.1804965172074955,0.9545810612435954,1.0614983846541375,1.1761388716208048,0.963910206543512,0,0,1.0673250082539092
2025-02-05,1.3041722088920717,1.1435963166050784,1.0269915999945967,1.2693220588814063,0.9873801109129977,1,1,1.14629245905723
2025-02-06,1.495092733690409,1.1788652219690972,1.046699254696911,1.3397511475474484,0.9414207573458042,0,1,1.200365823049934
2025-02-07,1.3655309346571975,1.0863074253412277,1.0798492913528956,1.3663067727746208,0.9790538657406511,0,1,1.1754096579733186
2025-02-08,1.3547307172576672,1.1126619619750273,0.9704555760140879,1.4430186044640647,1.1117648744751683,0,1,1.198526346837203
2025-02-09,1.4159197161706434,1.05376496415841,1.0066770576991704,1.4410213497650857,0.9921710113840699,0,1,1.1819108198354757
2025-02-10,1.4242078418697974,1.1445817945726955,1.0416544098899803,1.4832831714481691,0.9796361911430649,2,1,1.2146726817847415
2025-02-11,1.4323931361642672,1.1003893369391406,1.0454095844857187,1.42476088103096,1.0122896655781677,0,1,1.2030485208396509
2025-02-12,1.3624376287340056,1.0203476121246635,1.008428432075655,1.469028139135418,1.0136197831952118,0,1,1.1747723190529906
2025-02-13,1.1223459429649145,0.9480613055819087,1.0574366350309459,1.123083833351816,0.9138349159090348,0,0,1.032952526567724
2025-02-14,1.172574106352498,0.9085731232646859,1.016732265185896,1.100478380415248,0.9496218220190902,0,0,1.0295959394474834
2025-02-15,1.012642766093576,0.9203264268316407,0.9514647144468856,1.024347761954627,0.9959137920467382,0,0,0.9809390922746936
2025-02-16,1.1183361991356593,0.8388921982429086,0.9544529813276639,1.0433628738102259,0.9535121202943528,0,0,0.9817112745621621
2025-02-17,1.0674287698387652,0.8443198083959224,1.015949376696753,1.0962364625553087,0.9365743433074502,0,0,0.9921017521588398
2025-02-18,1.0169036601112411,0.8171318745106133,0.9950418481665435,1.081423307543521,0.999487191320398,0,0,0.9819975763304634
2025-02-19,1.1385692412789297,0.8140517964203635,0.8943117574206403,1.0531078664360654,0.8804404103951029,0,0,0.9560962143902202
2025-02-20,1.0688309533014806,0.8612729732755415,1.0192674760031188,1.097334270381356,0.9125680753737285,0,0,0.9918547496670452
2025-02-21,0.9659510335911266,0.8075921042707241,0.9858788205919493,0.9851818500447581,0.878346353955079,0,0,0.9245900324907274
2025-02-22,1.0281640598091113,0.8621100883003904,1.013952843693129,1.0250298323224765,0.9767783604761349,0,0,0.9812070369202484
2025-02-23,1.0552727275540474,0.8612945701302875,0.9448710889422658,1.072269002843173,0.8046699290584962,0,0,0.947675463705654
2025-02-24,1.0224763724288504,0.9479988844314766,0.9501294904949008,1.066572685200424,0.8708422024436446,1,0,0.9716039269998593
2025-02-25,1.0748634810570052,0.781863125094731,0.9203007004585697,1.1019029174714656,0.8819729323169511,2,0,0.9521806312797445
2025-02-26,1.0492225479543376,0.9027790086650183,1.0717513897861797,1.0703147969715314,0.9475060295356645,0,0,1.0083147545825462
2025-02-27,1.1003395578583186,0.8626096277772005,0.9694704208920151,1.0991153084991323,0.9521000816954376,3,0,0.9967269993444209
2025-02-28,1.1553871981367436,0.8765212614812053,1.0472318619602459,1.0924464973142864,1.0002363541442982,1,0,1.0343646346073558
2025-03-01,1.0675839521842967,0.8158637542188749,0.9657918343117985,1.024874646478075,0.8613185967238812,0,0,0.947086556783385
2025-03-02,1.13015693051948,0.8769903093637672,1.006553647693324,1.0016324401074124,0.9875237504515239,1,0,1.0005714156271015
2025-03-03,1.1154675564384997,0.9488029178579922,0.9414623681699071,1.1498099485927091,0.945315767944837,0,0,1.0201717118007891
2025-03-04,1.1629023520073551,0.9186533334113794,1.0009547797723612,1.125976618332197,0.9362420970047295,0,0,1.0289458361056045
2025-03-05,1.1136630937908907,0.9369686926489418,1.0628616064277,1.1608251157500786,1.0051921187786648,0,0,1.055902125479255
2025-03-06,1.1584865062130578,0.927080276196707,0.9796560403961159,1.0516453656038873,0.9396639724861324,0,0,1.01130643217918
2025-03-07,1.18947223366253,1.0062259099612427,1.077530117948762,1.1404469875889538,0.8877235546159369,1,0,1.060279760755485
2025-03-08,1.2530227149086326,0.9521855365603539,1.0515317732857445,1.1324846423493595,0.9771397883360355,0,0,1.0732728910880254
2025-03-09,1.2708228520021683,0.8456724425165203,0.9980228388153607,1.1197528495823157,0.9228485083955819,1,0,1.0314238982623893
2025-03-10,1.1493853620052492,0.9210895986168989,1.019716984957704,1.0363046760787682,0.9652912599241431,0,0,1.0183575763165527
2025-03-11,1.17435240300426,0.8548193345585164,1.0196796335835896,1.1483836602450281,1.0142284509697224,0,0,1.0422926964722232
2025-03-12,1.2416272034314262,0.7859255018371016,1.0326602426336775,1.2161920863624511,1.007169206662361,0,0,1.0567148481854036
2025-03-13,1.1018305968294666,0.9151103427381184,1.008280034381372,1.1763662907461967,1.0650159240718433,0,0,1.0533206377533992
2025-03-14,1.1678643269357796,0.9995939666335147,0.9904198940595175,1.1062637415851098,0.9682309547628644,0,0,1.0464745767953572
2025-03-15,1.1736745851625594,0.9251332473187746,1.0040859576224392,1.1283924800024399,0.8928567793402457,0,0,1.0248286098892918
2025-03-16,1.2274836841297616,0.8530157693155456,0.9672408780883484,1.1603776465531592,0.9221749183274686,0,0,1.0260585792828567
2025-03-17,1.1844701950285377,0.852965006589879,0.9484189370942769,0.9343749282407485,0.9040307887686864,0,0,0.9648519711444257
2025-03-18,1.1190063937234693,0.944887606826706,0.9897564730669953,1.0775581654527233,0.8791289809178351,2,0,1.0020675239975456
2025-03-19,1.1030322738489382,0.8851040791576786,1.0190455032991508,1.1033069705294287,0.9522450008831337,2,0,1.012546765543666
2025-03-20,1.096467409790706,0.8694839879497245,0.9153137217036065,1.0986071793489927,0.8895246909916993,1,0,0.9738793979569458
2025-03-21,1.1747248839846165,0.8557108003313632,0.9704145330394626,1.1485373849862295,0.8154604075427346,1,0,0.9929696019768812
2025-03-22,1.0693167205686016,0.8534225904658389,0.9393607360565707,1.1057489116733095,0.9432769207743076,0,0,0.9822251759077256
2025-03-23,1.0707314592781512,0.8870111174346613,0.9228719218628063,1.0502777009115238,0.8987779587824972,2,0,0.9659340316539279
2025-03-24,1.1020677017348015,0.8719351387271804,0.9943566302938539,1.04651298390041,0.9201048129399497,0,0,0.986995453519239
2025-03-25,1.0803997261162155,0.8550920088606014,0.9394923366216424,1.0756111444131604,0.907549026257322,1,0,0.9716288484537884
2025-03-26,1.0820512672981015,0.794597417207971,1.021889806670789,0.9991643111422086,0.9359320239252513,1,0,0.9667269652488644
2025-03-27,1.0450146105396922,0.8770580156335578,0.9341654092827668,1.0352348876309294,0.9103317179691237,0,0,0.960360928211214
2025-03-28,1.111972340559881,0.8241715358736411,0.9857342867259374,1.1008679127503398,0.9761391725509956,0,0,0.999777049692159
2025-03-29,1.1047981186678812,0.9217763096666454,0.9673972696460129,1.1751261747286472,0.9430354473888225,0,0,1.0224266640196018
2025-03-30,1.201767457363447,0.8136702069015487,0.9535696619119134,1.0611589233546377,0.9500800223017816,0,0,0.9960492543666657
2025-03-31,1.1940214898696375,0.8814758965004262,1.0151905340703997,1.0821263169013298,0.9605135847248755,0,0,1.0266655644133338
2025-04-01,1.1787928193495034,0.8996320856854365,0.9938006970770077,1.1119088116272609,0.8771681128715639,0,0,1.0122605053221545
2025-04-02,1.232051986428788,0.8454107771535877,1.0324448908612562,1.195561863379362,0.9517479735690665,0,0,1.051443498278412
2025-04-03,1.1995454538604062,1.0088758342050688,1.269647638503324,1.3073304629809894,1.120866563953666,1,1,1.1812531907006907
2025-04-04,1.285629138104745,1.005936312491356,1.1835957187551882,1.3798646496148883,1.1371292755153224,1,1,1.1984310188963
2025-04-05,1.24718160800461,0.9184369221462799,1.212274827578916,1.2437429540683793,1.0695131669530937,0,1,1.1382298957502557
2025-04-06,1.288451150011776,0.9870834808901547,1.21047751793124,1.2791340330128178,1.221583745887314,0,1,1.1973459855466604
2025-04-07,1.203539859037438,0.9721929683960392,1.2401449502307522,1.3152637631219783,1.1422509130277951,0,1,1.1746784907628007
2025-04-08,1.2908957540733832,0.8250152529733604,1.1771546744427315,1.354952675287249,1.0742001818961386,0,1,1.1444437077345726
2025-04-09,1.1911515457611346,0.9682131269545029,1.2016857993117944,1.38950119458577,1.0451105577610296,0,1,1.1591324448748463
2025-04-10,1.1723180740566157,0.9501919609208662,0.9691671114426045,1.0779094076861573,0.9815863480961339,0,0,1.0302345804404758
2025-04-11,1.254058188417183,0.9526582902856551,1.0607007385651102,1.1074467715238063,0.9870854487353297,0,0,1.0723898875054168
2025-04-12,1.2164552056582618,0.8877723642353753,0.9864664740334699,1.1737175761609602,0.9497563473241954,0,0,1.0428335934824524
2025-04-13,1.2592254599690091,0.9194486218173583,0.9512570292483546,1.1027989194119094,0.9828193835062349,0,0,1.0431098827905732
2025-04-14,1.3507767627703666,0.9138643138431302,1.0139007923520427,1.0379393717625993,0.9374645705056605,0,0,1.05078916224676
2025-04-15,1.1830467761948165,0.9710477655464104,1.0525438659792241,1.1772784400602874,0.9875626737445673,0,0,1.074295904305061
2025-04-16,1.1788028206778047,0.9167213530195507,0.939022122071525,1.129638205049219,0.9137729090805558,0,0,1.015591481979731
2025-04-17,1.2056372620378142,0.8880791938040723,0.9481621089517525,1.114621008072766,0.9380952275855012,0,0,1.0189189600903812
2025-04-18,1.2061117331245539,0.9536712478833024,0.9539995386348369,1.0421882187117768,0.9794185998004685,1,0,1.0270778676309877
2025-04-19,1.1601568765213144,0.8393216293834392,0.931308724054621,1.1194157689649813,1.050369752035476,0,0,1.0201145501919666
2025-04-20,1.148251897449148,0.8389123745294969,0.9854513225142877,1.0320959727800008,0.8639468887455548,0,0,0.9737316912036975
2025-04-21,1.185841115453272,0.7606648268211185,0.933064286046843,1.1034322875968976,0.885205392113992,0,0,0.9736415816064244
2025-04-22,1.1719108605480826,0.925196127401652,0.9330971498897858,0.9768240217701917,0.8623575023278358,1,0,0.9738771323875095
2025-04-23,1.0927544567668537,0.8925233922690982,0.9835513401325615,1.0371462966724563,0.9414793651107866,3,0,0.9894909701903511
2025-04-24,1.1424791824397462,0.890149176084962,0.9299985389465217,1.040674216169346,0.8448579837364447,0,0,0.9696318194754042
2025-04-25,1.1536798211294614,0.8801857574098183,0.9792689432594227,0.9893840020789255,0.8801314349381782,1,0,0.9765299917631612
2025-04-26,1.1079937365947894,0.857010006771254,0.9265035769733407,1.0781732348496502,0.9069507164564714,0,0,0.9753262543291011
2025-04-27,1.1855403689955266,0.8691583367323824,0.9217886664122927,1.0620988372133708,0.8653951214030978,0,0,0.9807962661513342
2025-04-28,1.144079355957775,0.854483696358256,0.903070618340664,1.0023011887631559,0.8739200557745022,0,0,0.9555709830388706
2025-04-29,1.2520644039497881,0.8670427267016079,1.0581786457534372,1.0750868977552486,0.9066954967262683,2,0,1.03181363417727
2025-04-30,1.2310043603648329,0.8910721258998902,0.9788731710820497,1.0639536969698793,0.8349982268238794,0,0,0.9999803162281061
2025-05-01,1.2444653242884522,0.9755914755781887,1.009757334717937,1.1549499697506227,0.877726089146333,0,0,1.0524980386963068
2025-05-02,1.229081517622607,0.9394274497761985,1.0070744872734783,1.0770164627481866,0.9393280567695937,2,0,1.038385594838013
2025-05-03,1.2706084402521791,0.9198542457243016,1.0226679360033226,1.1029346525730848,0.9769348906847383,0,0,1.0586000330475254
2025-05-04,1.193135505538045,0.9039463716062086,1.0254988692666738,1.214994752487638,0.968925692812359,0,0,1.0613002383421848
2025-05-05,1.2508812125120385,0.909866185856151,1.1060544745872036,1.287822030788923,0.896972516880945,0,0,1.0903192841250522
2025-05-06,1.3374240222621927,1.028632673170553,0.9930839525130916,1.2822943489261558,0.9683799047936531,0,0,1.1219629803331292
2025-05-07,1.2216561692125052,0.9785935301238838,0.975743776407879,1.1722694498728876,1.035572594807476,0,0,1.0767671040849263
2025-05-08,1.37589217770352,0.959070754056156,0.9993024890753567,1.1847368588906093,1.025530326577243,0,0,1.108906521260577
2025-05-09,1.2482569278607663,0.9383841340329873,0.986392515424389,1.2636130962034755,0.9937996579012853,0,0,1.0860892662845807
2025-05-10,1.3719214464368257,0.8978064943275023,1.0679207427510837,1.1610099807985734,0.9512822190272572,0,0,1.0899881766682484
2025-05-11,1.287007180658789,0.945154344738434,1.067456144532888,1.1037728808442377,1.0231300379292634,1,0,1.0853041177407223
2025-05-12,1.3604011402553144,0.9852990119502442,0.9912731712130827,1.1605189632805504,0.9567245025624175,1,0,1.090843357852322
2025-05-13,1.317570380562638,0.9132891117865041,0.9678939790331792,1.1694115449969862,0.9197512719863378,0,0,1.057583257673129
2025-05-14,1.2216971844314897,0.9114151228622168,1.0020775995973883,1.0795360612323628,0.929414047109549,0,0,1.0288280030466015
2025-05-15,1.3470903727433436,0.9005913371138458,1.0639614227477663,1.01619577324893,1.0323970257479602,0,0,1.072047186320369
2025-05-16,1.3420853577761307,0.9054797183999086,0.8872172232880674,1.013796229126754,0.9610090019100846,0,0,1.021917506100189
2025-05-17,1.2520768194345688,0.8087064013769251,1.0127486031279247,1.1249561153114611,0.9979825914931327,0,0,1.0392941061488026
2025-05-18,1.22776525494532,0.8654528303895006,0.9407003251790246,1.0252123707198317,0.9065098254668931,1,0,0.9931281213401139
2025-05-19,1.4913485118713934,0.824364249963918,1.1966565557395457,1.0491986362926753,1.1258261164021786,0,1,1.137478814053942
2025-05-20,1.3664212054513412,0.9026131414013963,1.0576162745304782,1.059247093625898,1.1176128522631816,0,1,1.100702113454459
2025-05-21,1.5592762091341128,0.8129726435598286,1.0471293024996347,1.0747946236732033,1.0901147544287355,0,1,1.1168575066591029
2025-05-22,1.420134004617271,0.8755931724525062,1.0334316130044638,1.0114297629039406,1.2087903609946389,0,1,1.1098757827945642
2025-05-23,1.4119307121128593,0.9205286464957148,1.0209157808328537,1.0583173655623204,1.1523022574731103,1,1,1.1127989524953716
2025-05-24,1.3872075850487855,0.8286269607952954,1.1646559694427976,0.9749908060062338,1.1307866640188429,0,1,1.0972535970623911
2025-05-25,1.3935322076628534,0.8166620224812982,1.1712598362430788,1.0098210892860682,1.1190055335938887,0,1,1.1020561378534375
2025-05-26,1.403239970075808,0.8610741903443759,1.1154862527692373,0.9761812356602482,1.1089244093057464,2,1,1.092981211631083
2025-05-27,1.5066881578679956,0.8582824383928144,1.0520275745490528,1.1143996055473426,1.1654925731324248,0,1,1.139378069897926
2025-05-28,1.2392728011563015,0.8174032085046359,0.9007363044478285,1.0560544681509223,0.8973296533064536,0,0,0.9821592871132283
2025-05-29,1.3117571494903766,0.9002687187734242,0.9679842658009287,1.0263565124407246,0.8434106869021375,0,0,1.0099554666815185
2025-05-30,1.282033294580242,0.9891327479879758,0.9904474022638377,1.0638880503772123,0.926038148184432,1,0,1.0503079286787398
2025-05-31,1.265279823614855,0.8870944002367137,0.9966378256866206,1.0866962911566036,0.9507692728581877,0,0,1.0372955227105962
2025-06-01,1.3022986722653078,0.9014992448825612,1.0045647905136634,1.157000829218379,0.9654566595960142,0,0,1.066164039295185
2025-06-02,1.3085273789209189,0.8705306508337904,0.9713970806339549,1.0335468676103432,1.0353578656767715,0,0,1.0438719687351559
2025-06-03,1.3534207751426437,0.9488703967127059,1.0208604546770743,1.0800881876675332,0.9940480460253351,0,0,1.0794575720450585
2025-06-04,1.3486882440543437,0.8792672989913526,1.0281788578376916,1.1308199923409223,1.026316800204714,1,0,1.0826542386858047
2025-06-05,1.3642859465056651,0.8931508713943543,1.0862634976635046,1.314292179038548,0.9365135346854129,0,0,1.118901205857497
2025-06-06,1.3191557870968167,1.0172425285047182,1.1127115988259004,1.2258168027251708,1.0390457872033947,0,0,1.1427945008712004
2025-06-07,1.3532194552484058,0.9104205731708912,1.0343013147380191,1.1649184757186593,1.1025480425604912,0,0,1.113081572287293
2025-06-08,1.4782646290694834,1.0097611046071902,1.0091286377676953,1.2143255514111662,1.036382515490186,1,0,1.1495724876691442
2025-06-09,1.3605228604910264,1.029477065101669,1.0354429754613275,1.2919222393510714,1.0083284987792032,0,0,1.1451387278368597
2025-06-10,1.3365773429215806,0.9614637454857659,1.0103361651412002,1.2083291934659564,0.9992686288020403,3,0,1.1031950151633088
2025-06-11,1.3983179026669432,0.9692856803692753,1.0000284403892457,1.1315216267885189,1.075028063574215,0,0,1.1148363427576395
2025-06-12,1.4413864301612247,1.0305285213127175,1.0211654040148133,1.215037150758372,0.9318546179404956,1,0,1.1279944248375247
2025-06-13,1.2858377163220036,0.912940831908959,0.9745372884769394,1.1589355681894342,0.9639682409699359,2,0,1.0592439291734546
2025-06-14,1.334206842852858,0.8819927648387141,1.0325607376789112,1.1552496310582328,0.9829901408061633,0,0,1.0774000234469758
2025-06-15,1.2983973723032551,0.8323384467608531,0.9958433780326371,1.0695066560431656,0.9872000553906601,2,0,1.0366571817061143
2025-06-16,1.2273160910182088,0.8904422993315226,1.0016838646416875,1.2004825462016857,0.918153843555328,0,0,1.0476157289496866
2025-06-17,1.3382074040168552,0.9511799585336703,0.9764129328381409,1.1732904097941617,0.9458427108687232,0,0,1.07698668321031
